,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
198608,   1.03,   1.99,   1.84,   0.59,   0.41,   6.53,   2.92,   3.64,   3.43,   2.74,  11.08,   6.19,   5.46,   3.53,   3.68,  12.82,  11.97,   8.00,   4.32,   4.35,  17.55,   9.45,   7.96,   6.46,   4.51
198609,  -6.21,  -5.53,  -5.37,  -5.47,  -8.24,  -5.10,  -5.02,  -5.06,  -6.09,  -8.14,  -2.91,  -5.52,  -5.93,  -7.61,  -8.11,  -3.25,  -3.27,  -6.80,  -9.17,  -9.34,   1.21,  -4.90,  -7.82, -10.67, -11.80
198610,   0.64,   2.40,   2.85,   3.05,   2.78,   1.56,   3.89,   3.56,   3.75,   6.08,   0.64,   2.43,   3.76,   2.26,   5.95,   4.31,   6.51,   5.84,   5.73,   5.86,   3.76,   0.85,   6.15,   7.29,   6.79
198611,  -0.73,   0.43,   0.90,  -1.23,  -1.24,  -1.54,  -0.63,   0.47,  -0.02,  -1.27,   1.02,  -0.68,  -0.15,  -0.79,  -0.40,   1.64,   1.60,   1.56,   1.49,   0.34,  -0.45,   3.29,   2.85,   1.65,   1.91
198612,  -3.78,  -2.51,  -2.05,  -3.36,  -5.31,  -3.09,  -1.96,  -2.77,  -1.63,  -3.03,  -3.00,  -1.66,  -2.06,  -1.00,  -3.20,  -6.10,  -2.46,  -3.62,  -2.87,  -3.75,  -4.21,  -3.89,  -1.92,  -2.33,  -2.31
198701,  10.20,   8.85,  10.59,  12.25,  11.94,  12.55,  10.50,  10.82,  11.22,  11.32,  15.07,  11.07,   9.31,  10.58,  14.58,  14.80,  13.79,  10.43,  12.59,  13.89,   8.46,  10.22,  12.66,  13.18,  16.02
198702,   8.49,   7.55,   7.42,   6.57,   7.90,   8.95,   5.61,   7.86,   6.45,   8.62,   7.99,   8.26,   6.49,   6.54,   5.94,   5.97,   6.86,   4.55,   4.39,   7.12,   8.69,   5.30,   6.44,   1.84,   3.05
198703,   1.04,   2.17,   2.98,   2.42,   4.01,   1.84,   1.45,   2.33,   2.99,   3.42,   0.40,   1.73,   1.39,   1.79,   1.85,  -2.84,   0.98,   1.24,   1.12,   1.98,   5.91,  -0.72,   2.02,   1.59,   3.65
198704,  -4.04,  -2.13,  -2.77,  -3.26,  -0.55,  -4.43,  -3.35,  -2.41,  -1.87,  -2.25,  -1.30,  -3.40,  -5.04,  -2.47,  -2.26,  -6.10,  -4.91,  -2.16,  -2.40,   0.47,  -1.26,   1.81,  -2.60,  -3.14,   0.41
198705,  -0.24,  -0.52,  -1.12,  -0.63,   0.01,   0.26,  -0.05,  -0.43,  -0.79,  -1.04,   0.44,  -1.61,   0.35,   1.50,  -1.05,   1.11,   0.31,   0.67,   0.76,   1.87,   5.76,   0.20,  -0.20,   0.43,   1.17
198706,   0.71,   2.45,   2.37,   2.48,   1.48,   2.24,   4.11,   3.26,   4.63,   3.16,   4.56,   4.08,   5.40,   2.88,   1.65,   4.88,   3.66,   4.76,   4.46,   2.05,   5.01,   6.05,   4.89,   4.81,   4.95
198707,   1.94,   1.78,   2.79,   3.23,   4.94,   2.02,   2.41,   4.31,   3.08,   5.17,   2.97,   3.33,   4.15,   5.39,   4.64,   1.88,   2.01,   3.08,   8.18,   7.15,   2.02,   3.16,   3.65,   6.21,   4.45
198708,   0.85,   1.54,   3.25,   2.13,   1.24,   5.00,   3.54,   3.58,   2.58,   3.31,   3.29,   4.49,   4.80,   2.71,   2.12,   5.53,   5.21,   3.55,   2.40,   2.63,   5.70,   5.94,   3.09,   4.51,   4.32
198709,  -3.07,  -0.38,  -0.75,  -0.96,  -1.11,  -3.96,  -2.21,  -0.49,  -3.19,  -0.81,  -2.80,  -3.31,  -3.87,  -1.43,  -0.79,  -2.30,  -3.33,  -3.47,  -2.77,   2.88,  -1.08,  -0.43,  -4.95,  -1.96,  -1.29
198710, -29.09, -26.80, -28.20, -29.93, -32.86, -27.63, -27.41, -29.54, -30.74, -32.29, -20.66, -23.22, -25.65, -31.54, -32.72, -12.95, -24.62, -24.34, -25.98, -29.24, -13.29, -11.61, -21.21, -20.57, -24.90
198711,  -8.02,  -4.16,  -3.74,  -2.94,  -6.43,  -5.85,  -2.93,  -3.26,  -4.79,  -4.89,  -4.04,  -5.13,  -3.59,  -3.84,  -5.42,  -5.59,  -6.50,  -5.05,  -5.08,  -3.75,  -3.73,  -6.91,  -9.23,  -8.95,  -8.76
198712,   0.26,   4.70,   3.36,   5.13,   6.19,   4.44,   8.35,   6.88,   7.84,  11.38,   4.79,   4.90,   6.36,   9.70,  15.28,   2.50,   5.52,   8.37,  10.91,  13.71,   5.42,   5.84,   6.10,   6.88,   7.06
198801,  10.58,   7.93,   8.09,   5.02,   4.31,   7.83,   5.94,   3.69,   3.03,   1.49,   5.30,   7.13,   5.53,   2.93,   0.48,  10.03,   8.83,   6.55,   4.85,  -1.40,   7.56,  10.93,   6.44,   4.80,   0.89
198802,   7.10,   7.30,   7.84,   4.90,   5.49,   8.81,   9.49,  10.28,   7.89,   7.83,   9.60,   9.42,   5.76,   7.12,   8.88,  11.72,   6.17,   7.01,   6.79,   8.31,  10.85,   4.87,   2.86,   2.63,   6.23
198803,   3.11,   4.88,   5.38,   4.97,   5.45,   2.56,   4.29,   1.84,   4.30,   4.94,   1.64,   1.15,   1.21,   1.28,   3.63,  -3.21,   0.88,   1.37,   0.32,   1.15,  -3.19,  -3.45,  -5.71,  -3.45,  -2.37
198804,   0.01,   1.36,   1.99,   2.84,   2.79,   1.57,   2.29,   1.47,   1.83,   2.97,  -0.61,   0.81,  -0.35,   1.09,   3.53,   0.17,  -0.09,  -0.41,   0.75,   1.35,  -1.35,   1.45,  -0.55,   1.36,   1.84
198805,  -4.65,  -2.11,  -1.89,  -1.43,  -1.18,  -2.64,  -2.97,  -1.92,  -2.53,  -2.11,   0.85,  -1.52,   0.45,  -1.06,  -1.04,   0.82,   0.14,  -0.41,   0.15,  -1.00,  -0.02,   2.20,  -0.59,   1.39,  -0.14
198806,   4.65,   6.02,   4.70,   5.89,   5.96,   8.21,   7.86,   6.34,   6.88,   7.05,   8.36,   8.29,   6.86,   6.49,   5.86,   9.14,   7.76,   7.43,   6.47,   6.37,   9.71,   6.32,   4.07,   3.26,   2.05
198807,  -0.62,  -0.44,   0.19,   0.93,  -0.07,  -0.67,  -1.94,  -0.71,  -0.78,  -0.23,  -1.20,  -1.88,  -1.31,  -2.45,  -2.05,  -6.38,  -1.40,  -0.38,  -1.26,  -2.51,  -2.37,  -1.26,   0.01,   0.20,  -0.14
198808,  -3.34,  -1.94,  -2.06,  -1.35,  -1.96,  -3.57,  -2.07,  -1.15,  -2.86,  -3.05,  -1.86,  -1.82,  -1.59,  -1.59,  -3.24,  -1.18,  -2.20,  -2.67,  -2.06,  -2.07,  -4.98,  -3.77,  -2.06,  -2.48,  -3.30
198809,   0.83,   1.84,   2.24,   2.09,   2.24,   0.92,   2.48,   2.96,   3.16,   3.39,   1.58,   1.55,   3.44,   2.29,   3.67,   0.83,   5.19,   2.39,   3.61,   4.08,   5.02,   5.60,   4.98,   2.33,   4.59
198810,  -2.85,  -1.68,  -0.85,  -0.45,  -1.01,  -1.86,  -0.88,  -0.51,  -0.97,   0.07,  -0.22,   0.00,  -1.67,   0.49,   0.61,  -0.70,   0.53,  -0.08,   0.26,   1.48,   2.63,   2.14,   2.88,   2.44,   4.64
198811,  -6.15,  -3.68,  -2.76,  -3.22,  -3.31,  -3.35,  -1.42,  -2.58,  -2.44,  -4.08,  -3.35,  -2.16,  -2.30,  -2.36,  -0.81,  -1.68,  -3.26,  -3.08,  -1.37,  -1.49,  -0.99,  -1.11,  -1.95,  -1.29,  -1.07
198812,   1.29,   2.56,   2.32,   3.28,   4.33,   4.13,   3.28,   3.36,   4.04,   5.35,   2.92,   2.35,   2.84,   3.30,   4.65,   2.27,   1.65,   2.02,   2.33,   2.39,   3.68,   2.06,   1.83,   0.87,   1.38
198901,   4.50,   4.80,   5.14,   5.56,   4.82,   3.62,   4.47,   4.15,   3.11,   5.86,   5.59,   4.78,   3.37,   5.31,   7.02,   6.39,   6.07,   4.63,   5.97,   8.04,   8.72,   7.77,   6.21,   6.75,   7.74
198902,   0.33,   0.97,   1.02,   0.97,   0.45,   1.89,   1.10,  -0.05,   0.39,   1.44,   1.15,   0.08,   0.61,   0.31,   1.39,  -0.27,  -0.66,  -1.51,   0.41,   0.09,  -3.38,  -2.65,  -3.01,  -2.54,  -0.44
198903,   0.08,   1.11,   3.25,   2.73,   3.12,   0.84,   1.01,   1.95,   2.88,   2.75,   0.18,   1.08,   1.23,   3.00,   5.60,  -1.60,   0.80,   2.07,   1.33,   2.53,   1.34,   0.90,   2.74,   2.50,   4.46
198904,   1.64,   1.83,   1.73,   3.29,   3.20,   4.07,   4.21,   4.12,   4.50,   5.77,   4.30,   4.58,   4.39,   4.36,   6.80,   3.02,   4.74,   6.09,   6.34,   6.43,   6.61,   5.06,   3.75,   5.84,   5.72
198905,   1.47,   3.40,   1.97,   3.22,   3.73,   4.05,   2.88,   3.17,   3.61,   4.76,   4.15,   4.85,   5.06,   4.51,   4.98,   5.46,   3.69,   4.29,   4.68,   3.49,   5.22,   1.74,   4.90,   3.63,   5.90
198906,  -2.62,  -0.29,  -0.89,   0.72,  -1.73,  -3.44,  -1.40,  -0.60,  -0.09,  -2.56,  -4.13,   1.07,  -0.49,  -0.32,  -3.30,  -1.43,   0.20,  -0.97,  -1.12,   0.78,  -5.48,   0.49,  -0.88,  -0.34,   0.18
198907,   0.78,   2.25,   3.17,   2.87,   5.36,   0.67,   4.16,   4.25,   3.15,   7.27,  -0.51,   4.86,   4.87,   4.65,   7.54,   5.29,   7.46,   6.87,   9.39,   8.26,   3.04,   6.29,   8.13,   9.11,  12.28
198908,   0.83,   1.50,   2.47,   2.41,   2.93,   1.73,   3.43,   4.43,   2.65,   4.27,   1.40,   3.02,   2.58,   3.40,   4.97,   5.58,   3.66,   3.00,   2.69,   4.11,   3.00,   3.03,   3.17,   0.56,   0.53
198909,  -1.99,  -0.38,   1.40,  -0.29,   2.08,  -0.10,   1.29,  -0.39,   2.47,   0.67,  -1.43,  -1.83,   0.52,  -0.32,   1.36,  -2.39,  -3.10,  -1.35,  -1.98,   1.41,  -1.57,  -2.89,  -0.44,  -0.24,   2.47
198910,  -8.08,  -3.66,  -6.25,  -5.33,  -5.50,  -6.72,  -5.23,  -5.24,  -5.22,  -6.33,  -8.17,  -4.76,  -3.48,  -5.03,  -5.11,  -7.27,  -3.00,  -3.89,  -4.70,  -5.50, -16.44,  -2.75,  -2.62,  -0.87,  -2.39
198911,  -2.82,  -1.03,  -1.43,   1.24,   0.50,  -1.71,  -0.11,   0.82,   2.89,   1.41,   0.72,   0.27,   0.90,   1.26,   3.16,  -1.10,   1.10,   1.10,   3.00,   1.65,  -2.69,  -0.45,   2.58,   3.31,   2.01
198912,  -3.84,  -1.31,  -1.47,  -0.10,  -0.37,  -0.32,  -1.24,   0.45,   1.40,   1.26,   1.12,   0.45,   0.35,   1.02,   0.21,  -0.35,   1.29,   2.29,   2.16,   2.04,  -1.76,   0.85,   2.43,   4.25,   1.10
199001,  -7.31,  -4.85,  -5.54,  -7.44,  -8.31,  -9.11,  -6.74,  -7.16,  -7.52, -11.56, -15.67,  -8.29,  -7.16,  -7.92, -10.28,  -6.72,  -7.83,  -6.50,  -6.97,  -9.84,   0.09,  -3.37,  -6.46,  -6.23,  -9.42
199002,   1.36,   0.24,   0.56,   2.86,   3.40,   5.48,   1.24,   3.84,   2.65,   5.19,   4.17,   3.46,   2.42,   0.40,   3.37,   4.55,   0.79,   1.71,   1.53,   2.47,   4.39,   3.50,   1.06,   0.85,   1.13
199003,   1.29,   2.29,   1.24,   3.19,   3.90,   2.47,   3.29,   3.44,   3.39,   5.31,   2.27,   3.09,   1.40,   2.73,   4.93,   3.23,   3.09,   1.62,   2.02,   3.73,  -1.29,   2.56,   0.31,   1.91,   3.34
199004,  -4.44,  -3.58,  -3.01,  -3.06,  -0.40,  -6.01,  -1.98,  -2.69,  -3.74,  -2.23,  -6.10,  -3.93,  -4.05,  -4.26,  -3.09,  -6.38,  -5.67,  -4.19,  -4.10,  -3.39,  -6.19,  -3.09,  -2.01,  -2.11,  -1.79
199005,   3.42,   1.45,   2.26,   4.90,   7.95,   2.68,   4.38,   5.53,   6.70,  12.39,  10.14,   7.41,   5.88,   6.91,  11.56,   9.07,   9.89,   9.24,   7.61,  11.13,  10.79,   8.72,   9.09,   9.38,   9.99
199006,  -2.05,  -0.49,   1.83,   1.20,   2.49,   2.84,  -1.44,   1.03,   0.07,   0.84,  -2.89,  -0.17,   0.28,  -0.38,  -0.52,  -7.40,  -3.01,  -0.81,   0.48,   0.46,  -5.28,  -2.16,  -1.74,  -1.69,   1.67
199007,  -6.45,  -4.14,  -2.92,  -3.45,  -3.77,  -7.67,  -4.86,  -3.19,  -1.86,  -4.22,  -8.71,  -6.44,  -1.96,  -2.73,  -1.22,  -9.73,  -4.70,  -1.11,  -0.98,  -1.73,  -9.31,  -4.91,  -1.51,   0.01,   0.79
199008, -14.82, -12.47, -10.69, -12.85, -12.83, -18.18, -11.98,  -9.42, -11.65, -14.72, -12.99, -10.67, -10.73, -10.07, -12.80, -13.03, -11.06, -10.02,  -9.79,  -9.78, -11.60, -10.16,  -9.11,  -8.21,  -8.42
199009, -12.65,  -9.23,  -7.03,  -7.71,  -8.34, -15.58,  -9.74,  -8.51,  -6.09, -10.41, -14.24, -12.35,  -7.76,  -2.39,  -7.97, -16.13,  -9.43,  -8.06,  -4.41,  -6.31,  -9.23,  -8.22,  -2.75,  -2.95,  -4.71
199010, -11.66,  -6.24,  -5.48,  -2.67,  -4.18, -12.80,  -7.13,  -4.04,  -3.69,  -4.92, -12.01,  -3.99,  -4.20,  -2.50,  -4.04, -10.60,  -7.30,  -3.94,   0.21,  -1.54,   0.19,  -3.83,   0.44,   1.22,   0.22
199011,   4.44,   3.32,   2.09,   3.52,   5.47,  14.37,   7.97,   6.29,   5.36,   8.59,  13.75,   8.71,   9.88,   7.30,   8.98,  18.33,  15.18,  11.97,   7.61,   7.01,  12.86,   8.36,   7.05,   5.98,   4.98
199012,  -5.84,  -0.58,   2.77,  -0.31,   2.00,   0.54,   5.74,   4.76,   4.43,   5.41,   2.81,   7.79,   5.90,   4.86,   6.24,   4.43,   5.94,   6.31,   4.59,   0.69,   2.10,   3.91,   4.77,   3.06,   1.77
199101,  13.68,   8.59,   6.01,   4.69,   7.90,  13.27,   7.60,   7.08,   6.19,   9.82,   6.98,   9.61,   5.87,   6.43,  10.23,  12.67,  10.62,   5.74,   3.72,   6.17,  15.58,  12.01,   5.85,   1.68,   3.85
199102,  19.01,  10.86,  10.64,   9.93,  13.45,  16.27,  11.44,  10.90,   8.90,  10.20,  16.51,  10.36,  10.27,   7.55,   9.81,  16.59,  10.58,   8.88,   7.27,   8.20,  15.75,   6.01,   6.55,   5.77,   7.56
199103,   8.16,   5.32,   6.66,   7.20,  13.47,   5.20,   4.98,   4.60,   7.64,   9.97,   6.35,   1.42,   2.65,   3.12,   8.83,   5.39,   0.50,   2.95,   2.84,   6.49,   1.78,   0.72,   1.28,   2.52,   3.36
199104,   1.15,   2.41,   1.95,   1.49,   2.53,  -2.37,  -1.10,   1.31,   1.53,  -0.63,   0.73,   1.34,   2.61,   1.40,   0.27,   5.81,   2.12,   0.40,   1.54,  -1.75,   1.40,   2.79,   0.51,   0.53,  -1.19
199105,   0.94,   3.13,   3.18,   3.67,   5.14,   0.78,   3.23,   5.49,   2.92,   6.40,   4.55,   5.66,   2.71,   2.83,   5.75,   8.20,   5.05,   5.93,   4.27,   4.60,   9.24,   5.11,   3.81,   3.32,   3.72
199106,  -5.26,  -2.79,  -2.95,  -3.29,  -4.79,  -2.59,  -4.50,  -2.27,  -4.45,  -6.42,  -4.20,  -4.36,  -4.02,  -2.39,  -6.06,  -5.49,  -6.65,  -4.20,  -3.23,  -4.62,  -6.23,  -5.01,  -5.28,  -4.43,  -3.51
199107,   1.27,   1.88,   2.93,   3.03,   6.11,   0.35,   1.38,   2.73,   4.91,   6.42,   3.50,   3.47,   3.50,   4.66,   8.40,   5.44,   3.33,   3.59,   4.59,   6.41,   3.53,   3.00,   3.44,   4.06,   8.05
199108,   1.49,   1.76,   2.22,   2.95,   4.77,   1.94,   1.30,   3.09,   3.49,   6.09,   6.22,   1.99,   3.51,   3.50,   6.67,   7.09,   2.20,   1.74,   1.62,   2.04,   4.20,   1.17,   2.13,   2.18,   4.59
199109,  -1.11,   2.20,   0.32,   0.35,   3.51,  -2.25,  -1.05,   0.67,   1.68,   2.40,  -3.53,  -1.74,   0.16,  -1.26,   2.08,  -1.48,  -1.53,  -0.68,  -0.17,  -0.67,  -5.59,  -1.18,  -0.64,  -2.53,  -1.04
199110,   0.79,   1.26,   1.83,   2.69,   5.93,   1.60,   0.25,   0.71,   1.71,   4.39,   0.37,  -0.24,   2.83,   2.72,   2.82,  -1.00,   2.00,   1.32,   2.39,   3.57,  -1.67,   1.36,   1.05,   2.89,   1.82
199111,  -4.45,  -0.92,  -1.08,  -3.11,  -1.92,  -7.06,  -4.29,  -3.05,  -2.83,  -5.06,  -6.52,  -4.12,  -3.56,  -2.59,  -7.81,  -6.08,  -3.20,  -2.04,  -3.72,  -4.07,  -5.78,  -4.19,  -2.54,  -1.73,  -5.58
199112,  -2.07,   1.39,   1.40,   4.67,   7.37,   2.53,   6.64,   5.64,   8.44,  11.82,   7.52,   8.48,   8.96,   7.82,  14.40,   4.26,   7.95,   9.65,  11.70,  15.56,   4.23,   9.74,  10.02,  15.52,  18.50
199201,  19.50,  12.66,  11.27,  11.28,  15.54,   7.90,   9.53,   5.03,   7.28,   9.07,   5.36,   4.31,   5.51,   7.28,   4.50,   1.38,   2.34,   1.74,   0.91,   2.03,   0.53,   0.47,  -2.69,  -4.17,  -4.59
199202,   4.53,   5.98,   6.12,   5.96,   4.62,   2.79,   3.88,   2.74,   2.05,   1.74,   4.31,   2.86,   1.82,   3.50,   4.24,   2.10,   3.25,   2.92,   1.67,   0.16,   4.34,   0.94,   0.24,   0.86,   1.02
199203,  -3.02,  -1.30,   0.31,  -0.41,  -2.44,  -5.35,  -2.81,  -1.08,  -3.21,  -5.67,  -4.19,  -2.89,  -1.06,  -0.97,  -3.18,  -1.58,  -2.18,  -2.79,  -3.90,  -2.26,  -3.06,  -1.52,  -1.47,  -1.65,  -3.39
199204,  -5.53,  -2.06,  -2.97,  -4.01,  -5.39,  -2.20,  -4.26,  -3.92,  -3.60,  -4.48,  -0.12,  -1.17,   0.68,  -0.16,  -2.28,   3.64,  -0.58,   0.19,   1.09,  -2.48,   7.68,   4.03,   3.39,   0.75,  -0.49
199205,   0.02,  -0.33,  -0.02,   1.30,   0.36,   3.55,   0.29,   2.27,   1.41,  -0.29,   3.25,  -0.12,  -0.56,   1.43,   0.10,   2.73,   1.17,   1.42,  -0.26,   0.38,   1.91,  -0.68,  -0.01,   1.14,   2.83
199206,  -7.00,  -4.34,  -3.99,  -4.50,  -4.33,  -6.71,  -5.23,  -3.29,  -1.85,  -4.08,  -1.84,  -2.25,  -1.42,  -1.81,  -4.48,  -4.90,  -2.37,  -0.80,  -2.29,  -1.82,  -3.00,  -0.66,  -0.45,  -1.72,  -5.17
199207,   0.27,   1.40,   1.76,   3.04,   3.77,   1.57,   4.47,   2.39,   3.86,   3.67,   2.94,   2.04,   4.98,   5.44,   6.36,   4.55,   3.86,   3.21,   4.99,   4.47,   5.32,   3.15,   4.76,   4.36,   3.78
199208,  -3.87,  -2.72,  -0.99,  -1.79,  -3.52,  -2.98,  -1.38,  -1.86,  -0.89,  -3.50,  -2.29,  -2.76,  -2.02,  -1.59,  -4.49,  -1.34,  -1.39,  -0.87,  -2.19,  -3.88,  -2.56,  -0.84,  -1.17,  -3.54,  -2.71
199209,  -0.34,  -0.23,   1.93,   1.80,   1.57,   1.04,   0.10,   3.35,   1.99,   4.38,   2.72,   0.15,   2.38,   1.80,   4.01,  -1.59,   1.23,   1.04,   1.59,   2.22,  -0.30,   1.42,   1.51,   0.65,   3.18
199210,   1.23,   0.92,   3.51,   2.32,   3.82,   3.43,   2.41,   2.92,   2.81,   3.94,   2.75,   3.50,   2.70,   3.14,   4.09,   4.09,   1.16,   2.77,   2.91,   4.42,   0.43,  -1.19,   0.23,   0.13,   3.16
199211,   9.93,   6.47,   6.67,   6.94,   9.23,  11.38,   6.71,   5.63,   6.76,   7.93,   6.04,   6.80,   6.41,   4.46,   8.07,   8.13,   4.51,   3.49,   4.32,   5.62,   1.28,   3.61,   2.26,   4.35,   4.62
199212,   1.28,   2.73,   3.46,   4.41,   6.55,  -1.05,   2.30,   3.97,   4.81,   5.57,   2.10,   1.87,   2.53,   5.40,   5.45,   1.29,   0.98,   1.88,   3.31,   4.98,  -5.25,   0.95,   2.17,   1.36,   2.48
199301,   4.19,   5.42,   6.31,   6.59,   8.06,   0.66,   1.73,   1.84,   4.52,   4.68,  -1.65,  -0.62,   2.63,   3.80,   2.80,  -0.68,   2.22,   0.71,   2.91,   3.71,  -4.22,  -1.23,   0.36,   1.80,   6.82
199302,  -5.00,  -2.61,  -1.09,   0.55,  -0.66,  -6.90,  -4.41,  -0.61,   0.03,  -1.38,  -4.09,  -1.65,  -0.79,  -0.15,  -1.31,  -2.57,   0.07,   0.05,   0.70,   0.62,   0.16,  -3.53,   2.48,   1.62,   2.23
199303,   0.15,   2.55,   3.04,   4.69,   4.93,   0.79,   0.41,   1.65,   3.55,   4.67,  -0.87,   1.02,   3.90,   2.68,   7.08,   3.35,   3.87,   3.30,   3.10,   6.29,  -0.70,   0.55,   2.91,   2.04,   3.81
199304,  -3.93,  -2.09,  -3.36,  -0.83,  -2.31,  -4.82,  -2.80,  -1.66,  -1.85,  -2.86,  -4.17,  -2.03,  -2.59,  -2.84,  -4.06,  -2.05,  -2.10,  -3.58,  -1.40,  -2.68,   0.92,  -4.72,  -1.96,  -2.73,  -4.05
199305,   5.22,   2.88,   2.99,   3.92,   3.03,   6.84,   5.24,   3.81,   4.48,   4.45,   6.36,   3.87,   3.32,   3.46,   4.03,   4.53,   4.03,   2.89,   1.28,   6.09,   3.57,   2.33,   1.16,   3.05,   6.00
199306,  -2.15,   0.18,   1.61,   1.66,   2.10,  -1.88,   1.17,  -0.52,   1.00,   1.79,  -3.01,  -1.59,   0.06,   2.73,   2.42,  -1.90,   0.25,   0.90,   2.01,   2.59,  -4.08,  -1.94,   0.10,   3.36,   3.90
199307,  -0.36,   1.43,   1.57,   2.76,   2.29,  -0.18,   0.23,   1.55,   2.27,   2.10,  -0.79,  -0.94,   1.37,   1.71,   0.64,  -3.59,   1.03,   0.38,  -0.43,   0.90,  -3.55,  -1.28,  -0.18,   1.33,   0.98
199308,   2.61,   3.04,   3.77,   4.08,   5.77,   3.30,   3.18,   3.18,   2.97,   7.03,   2.86,   2.47,   2.99,   4.26,   7.55,   3.59,   3.64,   2.88,   4.15,   7.89,   4.27,   3.11,   3.08,   3.41,   5.23
199309,   1.21,   1.94,   3.10,   3.43,   4.12,   0.53,   2.75,   1.49,   3.32,   5.50,  -1.15,   0.47,   1.02,   2.94,   4.41,  -2.39,  -0.65,  -1.32,   1.47,   2.58,  -2.39,  -1.58,   0.31,  -0.14,   1.91
199310,   5.53,   4.86,   3.48,   4.16,   5.00,   4.62,   1.86,   1.78,   3.18,   3.28,   4.46,   1.86,   0.30,   0.88,   0.21,   5.12,   0.72,  -0.29,   0.51,  -1.14,   6.11,   2.19,  -0.89,   0.84,   0.70
199311,  -2.08,  -2.72,  -2.19,  -2.76,  -3.89,  -0.86,  -1.87,  -2.55,  -2.76,  -4.71,   2.03,   0.31,  -3.00,  -2.76,  -6.78,   1.75,  -1.24,  -3.54,  -3.13,  -4.23,   4.34,  -0.32,  -2.78,  -2.60,  -4.13
199312,  -1.45,   0.75,   1.00,   2.29,   1.48,   2.01,   2.36,   4.28,   2.59,   4.90,   2.94,   4.92,   3.74,   4.45,   5.89,   1.35,   4.22,   3.22,   4.54,   5.62,  -1.35,   1.12,   2.29,   1.60,   1.26
199401,   4.64,   3.43,   4.61,   4.02,   5.40,   2.22,   2.83,   1.50,   3.26,   2.77,   4.63,   3.11,   2.10,   1.30,   2.93,   6.40,   3.24,   1.71,   2.54,   0.73,   4.65,   1.43,   2.83,   3.63,   5.18
199402,  -0.70,  -0.73,  -0.13,  -0.38,  -0.84,  -0.96,   0.25,   0.08,   0.65,  -2.49,  -1.06,  -0.60,  -0.25,  -0.86,   0.87,   0.34,  -1.23,  -3.30,  -0.85,  -1.04,  -2.43,  -3.90,  -2.31,  -3.21,  -2.97
199403,  -4.51,  -3.48,  -4.81,  -4.13,  -5.41,  -4.73,  -4.91,  -4.67,  -6.40,  -7.42,  -3.79,  -3.59,  -4.28,  -5.08,  -6.07,  -4.72,  -2.92,  -4.95,  -5.35,  -4.97,  -4.28,  -3.70,  -3.87,  -4.95,  -4.80
199404,  -4.42,  -1.13,  -0.73,   0.36,  -0.23,  -0.12,  -1.27,  -0.18,   0.27,   0.63,  -0.73,   0.35,   0.60,  -0.82,   0.52,   0.44,   1.55,   1.10,   1.82,   1.37,   0.28,   2.35,   1.97,   0.73,  -1.22
199405,  -0.22,   0.61,   0.30,   0.34,  -1.05,   0.23,   0.78,   0.40,  -2.65,  -3.57,   1.90,  -0.03,  -0.28,  -2.16,  -2.54,   0.20,  -1.17,  -0.86,   1.08,  -1.98,   2.26,   2.15,   1.36,   1.67,   0.73
199406,  -4.49,  -2.56,  -0.76,  -2.71,  -2.73,  -4.55,  -1.66,  -0.99,  -2.06,  -4.38,  -1.96,   0.05,  -0.65,  -2.66,  -5.85,  -2.74,  -2.76,  -2.98,  -2.22,  -3.61,  -1.54,  -1.86,  -3.45,  -1.64,  -5.14
199407,  -0.42,  -0.03,   0.30,   1.46,   1.92,   1.28,   2.61,   1.39,   1.86,   2.53,   1.72,   2.59,   2.13,   2.85,   3.69,   4.98,   3.86,   2.96,   3.53,   1.94,   4.42,   2.61,   4.17,   2.90,   2.13
199408,   3.92,   3.03,   3.45,   3.69,   3.82,   7.34,   4.99,   4.30,   6.66,   6.04,   7.00,   4.38,   5.75,   5.47,   8.32,   5.83,   4.48,   5.24,   4.19,   6.60,   4.24,   2.38,   2.72,   5.01,   6.94
199409,   1.06,   0.08,   1.31,   1.52,   2.11,  -0.77,  -0.37,  -0.59,   0.03,   1.28,  -3.28,  -2.24,  -2.04,   0.16,   0.61,  -2.71,  -2.48,  -2.16,  -2.76,   0.64,  -2.05,  -3.06,  -1.82,  -2.89,  -2.18
199410,  -1.55,  -0.98,  -0.65,   0.86,   2.32,  -1.18,  -1.72,  -1.05,  -1.49,   2.02,   0.89,  -0.87,  -0.50,   1.05,   2.12,   0.74,   2.40,  -0.04,  -0.46,   0.76,   2.19,   2.59,   2.91,   1.13,   3.10
199411,  -4.99,  -3.90,  -4.00,  -3.28,  -3.09,  -4.11,  -3.40,  -3.82,  -3.57,  -3.54,  -5.70,  -4.32,  -3.36,  -3.81,  -4.36,  -2.97,  -3.31,  -4.89,  -4.92,  -5.64,  -1.96,  -2.88,  -4.10,  -2.55,  -5.03
