,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
198610,   1.35,   2.04,   2.97,   2.41,   2.70,   3.20,   1.44,   2.43,   5.65,   3.83,   1.29,   5.27,   3.04,   2.79,   3.11,   6.33,   5.81,   5.03,   5.39,   6.87,   8.04,   5.32,   8.08,   3.02,   7.36
198611,   0.08,   1.33,  -0.43,   0.02,   0.71,  -2.30,  -0.23,   1.16,   0.71,  -0.02,  -1.32,   1.92,  -0.24,  -0.44,  -0.55,   0.34,   2.66,   0.53,   1.11,   1.01,   1.33,   2.91,   1.90,   2.49,   2.01
198612,  -2.48,  -3.67,  -0.83,  -3.28,  -2.52,  -2.54,  -3.01,  -1.81,  -1.92,  -1.94,  -1.12,  -2.06,  -2.66,  -1.39,  -1.99,  -3.46,  -3.38,  -2.88,  -3.46,  -4.11,  -1.28,  -0.68,  -2.91,  -2.91,  -4.57
198701,  12.06,   8.37,   9.90,  10.45,  10.96,  13.73,  10.42,  10.94,  10.51,   9.51,  14.78,  12.63,  10.72,  10.54,  10.26,  19.58,  12.09,  14.12,  10.86,  11.10,  15.70,  13.22,  13.65,  12.98,  14.09
198702,   7.86,   7.06,   6.15,   6.19,   8.54,   6.08,   7.68,   8.47,   4.99,   6.09,   6.39,   7.25,   6.69,   4.02,   5.91,   6.88,   5.38,   4.21,   2.71,   8.43,   6.14,   2.07,   3.00,   5.19,   7.06
198703,   4.97,   2.69,   3.04,   1.09,   0.24,   6.94,   2.51,   2.13,   2.48,   0.85,   4.56,   1.02,   0.66,  -0.87,   1.82,   4.04,   1.05,   0.14,   0.55,   0.62,   5.08,   7.18,   2.30,   0.16,   1.04
198704,  -1.65,  -2.20,  -3.55,  -1.16,  -4.22,   0.79,  -2.55,  -3.19,  -4.20,  -4.39,   2.03,  -1.66,  -2.65,  -4.59,  -4.41,  -0.90,  -0.45,  -1.18,  -4.05,  -4.62,  -2.26,   0.42,   0.32,  -3.20,  -2.41
198705,   3.01,   0.52,  -1.10,   0.27,  -2.52,  -0.01,   1.02,   2.27,  -0.32,  -1.50,   3.49,  -1.20,  -0.44,  -0.77,  -0.01,   1.28,   1.34,  -0.29,  -0.17,   1.47,   3.08,   1.96,   0.30,   0.23,   0.35
198706,   2.41,   2.34,   1.23,   1.28,   1.06,   1.51,   2.77,   4.19,   4.51,   5.09,   3.52,   4.68,   3.45,   4.65,   5.18,   3.01,   1.53,   5.08,   4.21,   4.49,   3.67,   5.03,   4.37,   5.22,   5.93
198707,   7.06,   2.47,   3.52,   2.59,   2.86,   4.63,   4.15,   3.62,   3.57,   2.69,   9.07,   6.23,   5.03,   2.62,   2.89,   9.79,   6.61,   5.36,   4.60,   3.26,   9.04,   3.73,   3.64,   5.45,   5.15
198708,  -0.71,   1.57,   4.18,   2.95,   2.70,   2.01,   3.93,   6.09,   3.15,   2.44,  -0.54,   3.50,   1.04,   4.31,   5.13,  -0.19,   2.95,   3.08,   4.17,   5.29,   2.66,   2.45,   4.78,   5.06,   4.08
198709,  -1.65,  -0.68,  -0.89,  -0.77,  -1.30,  -1.98,  -1.97,   0.27,  -2.92,  -2.29,  -2.14,  -0.29,  -1.54,  -3.70,  -3.12,   0.00,   0.34,  -2.93,  -0.46,  -4.65,   2.87,  -1.59,  -3.07,  -2.19,  -5.35
198710, -32.97, -27.37, -28.62, -23.51, -27.27, -32.16, -29.60, -27.16, -23.81, -26.84, -34.30, -27.94, -25.75, -21.48, -24.41, -29.27, -25.92, -24.98, -19.41, -24.32, -25.60, -24.88, -20.44, -18.44, -23.23
198711,  -6.53,  -4.09,  -2.48,  -2.67,  -4.95,  -5.59,  -2.46,  -2.30,  -2.59,  -3.68,  -4.79,  -4.91,  -1.45,  -3.06,  -4.45,  -4.44,  -5.20,  -4.41,  -4.15,  -6.53,  -7.47,  -7.84,  -8.92,  -8.49,  -8.78
198712,   0.85,   5.63,   5.74,   4.74,   4.53,   5.20,   7.04,   8.11,   6.81,   5.28,   7.59,   8.68,   9.97,   6.95,   5.24,  11.19,   9.41,   9.14,   6.79,   9.93,  10.11,   8.82,   6.73,   6.60,   6.15
198801,   8.48,   6.98,   6.64,   4.40,   7.31,   5.17,   3.78,   3.16,   4.69,   5.67,   5.00,   3.99,   5.57,   6.30,   4.32,  -1.01,   3.90,   5.08,   6.54,   5.85,   3.71,  -0.64,   5.81,   4.75,   5.28
198802,   7.82,   6.97,   6.04,   7.38,   6.68,   7.69,  10.09,   7.98,  11.10,  11.63,   7.92,   8.67,   8.14,   7.38,   7.53,  10.46,   7.73,   7.51,   6.87,   7.15,   6.29,   7.71,   3.12,   2.36,   4.97
198803,   4.14,   5.14,   5.94,   4.05,   4.61,   5.27,   3.87,   4.81,   2.10,   2.35,   1.89,   3.08,   1.47,   0.43,   2.22,   2.14,   1.20,   1.75,  -0.62,  -0.43,   2.52,  -4.53,  -2.93,  -4.76,  -3.11
198804,   1.64,   1.93,   1.39,   1.23,   2.50,   2.25,   3.37,   2.05,   2.85,   2.15,   1.51,   0.72,   1.92,   0.25,  -0.05,   1.73,   0.60,   1.07,   0.12,   0.14,   4.34,   3.10,   0.63,   0.11,   1.14
198805,  -2.63,  -0.48,  -1.62,  -0.16,  -3.28,  -2.71,  -2.12,  -0.92,  -0.84,  -2.18,   0.15,   0.46,  -1.60,  -0.31,   0.02,   0.73,  -0.27,   0.48,   0.84,  -1.27,   1.02,  -0.37,   1.76,   1.06,  -0.26
198806,   5.24,   5.46,   5.79,   4.59,   5.01,   8.46,   6.38,   8.68,   5.61,   7.55,   7.66,   7.72,   6.99,   5.54,   7.31,  10.21,   6.17,   6.12,   5.22,   8.14,   5.97,   6.07,   5.41,   3.00,   4.51
198807,  -0.25,  -0.52,  -0.01,   0.69,  -0.70,  -0.27,  -0.65,   0.21,  -0.31,  -0.39,  -3.11,  -1.88,  -2.25,  -1.36,  -0.71,  -4.00,  -1.51,  -1.67,  -1.94,  -0.57,   1.93,  -4.41,  -0.65,  -0.01,   0.38
198808,  -3.50,  -1.23,  -2.12,  -1.17,  -1.29,  -2.50,  -2.77,  -1.77,  -2.10,  -2.03,  -1.17,  -2.01,  -3.11,  -0.92,  -1.75,  -8.73,  -1.78,  -1.34,  -1.74,  -2.23,  -0.92,  -8.47,  -2.25,  -2.61,  -2.16
198809,   0.60,   2.82,   2.19,   4.04,   1.61,   2.35,   2.75,   2.61,   3.56,   4.33,   0.65,   1.21,   2.52,   2.99,   3.98,   0.95,   2.04,   3.77,   4.57,   3.96,   6.10,   3.14,   3.30,   5.30,   4.66
198810,  -3.02,  -1.00,  -0.57,  -0.07,  -0.62,  -1.36,   0.33,  -0.84,   0.27,  -1.19,   0.13,  -0.58,   0.86,   1.18,  -0.17,   0.79,   2.26,   0.55,   0.57,   0.09,  10.88,   5.57,   2.12,   2.38,   3.05
198811,  -5.20,  -4.18,  -3.29,  -2.73,  -2.46,  -3.28,  -2.76,  -3.40,  -2.70,  -2.72,  -2.62,  -2.14,  -2.69,  -2.12,  -2.66,  -2.64,  -2.54,  -1.77,  -1.62,  -2.97,  -1.57,  -2.21,  -0.52,  -1.76,  -0.99
198812,   4.09,   2.23,   3.73,   1.59,   2.53,   7.60,   3.27,   4.54,   1.94,   2.15,   5.56,   2.26,   2.31,   2.49,   3.60,   5.26,   1.60,   2.32,   2.29,   1.23,  -2.36,   2.19,   2.26,   1.93,   1.60
198901,   5.06,   5.71,   5.62,   3.29,   2.71,   5.59,   5.35,   4.08,   3.77,   2.68,   7.60,   6.00,   4.87,   4.13,   4.81,   7.99,   8.28,   4.37,   5.65,   5.28,  14.62,   7.51,   6.77,   7.48,   6.65
198902,   0.78,   0.96,   0.17,   1.08,   0.72,   0.40,   1.31,   0.89,   1.04,   1.29,   0.10,   1.83,   1.42,  -0.34,   0.10,   0.76,  -0.45,   0.52,  -1.70,  -1.37,  -1.08,  -3.18,  -2.49,  -2.34,  -2.83
198903,   2.45,   1.23,   2.89,   2.97,   1.28,   2.82,   2.28,   2.61,   0.89,   2.22,   3.26,   2.77,   1.77,   2.08,   1.99,  -1.64,   0.68,   1.75,   1.62,   1.15,   6.05,  -0.25,   1.94,   4.09,   3.11
198904,   1.74,   2.96,   2.32,   0.60,   1.84,   3.97,   4.42,   4.56,   4.23,   4.74,   4.37,   3.63,   4.13,   5.03,   5.09,   1.83,   5.45,   5.31,   5.39,   6.47,   2.14,   5.36,   5.10,   5.35,   5.09
198905,   2.82,   2.30,   1.68,   4.16,   4.11,   3.27,   3.22,   3.21,   2.84,   3.59,   4.81,   5.27,   3.94,   5.52,   3.96,   4.08,   3.55,   4.59,   4.43,   4.17,   7.15,   2.33,   3.86,   4.79,   4.68
198906,  -1.57,  -1.52,  -0.88,  -0.37,  -2.28,  -1.55,  -3.47,  -1.04,   0.34,   0.22,  -4.56,  -0.74,  -0.25,   0.70,  -1.22,  -1.44,   0.79,  -0.36,  -0.34,  -1.05,  -2.80,  -1.37,  -0.85,   0.43,  -0.38
198907,   2.00,   2.07,   3.32,   4.57,   1.00,   4.53,   3.38,   2.98,   3.32,   4.09,   2.82,   3.56,   4.45,   4.15,   6.68,   5.50,   6.02,   8.63,   8.52,   7.98,  11.57,   5.65,   9.63,   8.60,  10.08
198908,   0.95,   1.65,   2.11,   2.11,   1.85,   3.03,   1.57,   2.69,   4.94,   3.77,   1.73,   3.06,   3.98,   2.76,   2.47,   1.27,   2.75,   2.28,   2.67,   4.43,   0.17,   3.42,   1.08,   1.83,   0.86
198909,  -0.47,  -0.45,  -1.93,  -0.69,   0.41,   1.24,  -0.71,   0.87,   0.89,   0.63,  -3.00,  -2.14,  -0.95,  -0.30,   0.84,  -4.56,  -2.66,  -2.03,  -1.47,  -0.77,  -0.58,  -3.87,   0.09,   0.53,   1.27
198910,  -7.79,  -6.13,  -5.81,  -2.83,  -7.80,  -6.22,  -5.71,  -6.01,  -5.97,  -4.60,  -8.40,  -7.01,  -5.07,  -3.43,  -3.57,  -3.23,  -6.11,  -3.84,  -4.42,  -4.37,  -6.09,  -5.40,  -2.11,  -1.34,  -1.05
198911,  -1.17,   0.51,   0.01,  -1.88,  -0.22,   2.34,  -0.43,  -0.34,   1.33,   0.90,  -1.07,   1.44,   1.38,   0.14,   2.29,   1.86,   1.79,   2.32,   0.62,   1.31,   5.74,  -0.47,   2.47,   2.93,   1.53
198912,  -1.61,  -1.58,  -1.03,  -2.01,  -0.84,   2.29,   0.74,   0.30,   1.22,  -1.23,   1.20,   1.65,   2.06,   0.27,  -0.19,   3.50,   0.98,   1.77,   2.52,   1.26,   1.16,  -0.50,   2.11,   3.84,   1.71
199001,  -5.83,  -6.66,  -6.91,  -5.44,  -8.38,  -8.39,  -9.41,  -6.58,  -6.90,  -9.94,  -8.90,  -6.61, -10.40,  -7.91, -11.99,  -6.74,  -7.76,  -6.76,  -7.33,  -8.35, -12.31,  -2.34,  -5.75,  -7.81,  -8.45
199002,   1.84,   2.81,   1.40,   0.70,   1.72,   4.44,   4.10,   2.80,   3.56,   3.00,   5.60,   2.95,   2.55,   0.45,   1.79,   0.35,   2.19,   1.25,   2.79,   0.86,   8.24,   4.26,   1.75,   1.14,   0.58
199003,   2.36,   2.60,   4.33,   1.73,   2.95,   3.21,   3.19,   3.90,   3.43,   3.34,   3.01,   2.50,   1.24,   2.12,   3.91,   4.60,   1.30,   1.92,   2.98,   3.73,  -5.32,   2.65,   1.73,   1.17,   3.80
199004,  -3.65,  -2.86,  -1.97,  -0.67,  -2.45,  -3.61,  -3.40,  -3.36,  -1.74,  -3.42,  -4.83,  -3.98,  -4.40,  -3.57,  -3.37,  -8.99,  -5.80,  -3.96,  -4.86,  -3.04,  -3.22,  -2.09,  -3.72,  -2.31,  -0.62
199005,   4.29,   4.79,   3.33,   3.21,   3.12,  10.68,   4.27,   4.58,   4.73,   5.33,  12.85,   7.70,   4.98,   7.88,   8.87,   9.42,   8.97,   8.76,   9.19,  10.20,  11.39,  10.20,   7.88,   8.99,  10.55
199006,   0.24,   0.12,   1.31,   0.72,   0.61,   0.78,   1.66,  -0.09,   2.17,   0.24,   2.11,  -0.35,  -2.18,   0.28,   0.39,  -2.95,  -2.51,  -1.63,  -0.95,  -0.25,  -2.18,  -1.52,  -1.42,  -0.89,   1.01
199007,  -4.44,  -3.51,  -4.10,  -2.93,  -5.06,  -3.76,  -4.57,  -2.93,  -2.30,  -5.23,  -3.11,  -4.93,  -1.92,  -3.42,  -2.19,  -6.51,  -3.06,  -3.01,  -1.78,  -2.00,  -1.12,  -2.68,  -0.63,   2.08,  -1.76
199008, -12.92, -11.07, -11.29, -12.20, -14.51, -13.33, -11.60, -10.01, -11.72, -14.70, -10.27,  -9.87,  -9.04, -10.27, -14.92,  -7.75,  -9.62, -10.63, -10.03, -12.01,  -7.18,  -8.98,  -8.72,  -8.71,  -8.69
199009,  -9.27,  -8.28,  -7.38,  -7.70,  -9.60,  -9.74, -10.27,  -6.03,  -8.25, -10.18, -10.78,  -7.96,  -6.71,  -7.24,  -8.12,  -5.13,  -7.04,  -5.08,  -9.27, -10.00,   4.27,  -4.59,  -5.08,  -4.70,  -4.17
199010,  -8.28,  -6.78,  -4.95,  -4.72,  -3.56,  -6.71,  -6.97,  -3.49,  -6.36,  -6.53,  -7.12,  -5.63,  -1.74,  -5.23,  -4.06,  -6.37,  -5.35,  -0.61,  -3.11,  -3.84,  -1.71,  -5.07,   0.25,   0.35,   1.34
199011,   2.47,   4.50,   3.68,   4.49,   5.05,   6.81,   5.41,   6.06,   8.55,   8.71,   8.91,   8.92,   7.52,   8.82,  10.40,  10.90,   8.19,   9.93,   9.25,  13.00,   8.85,  10.35,   6.04,   6.23,   5.38
199012,  -1.97,  -0.34,  -0.47,   0.26,   1.25,   1.87,   3.69,   5.31,   5.23,   4.44,   2.65,   3.65,   5.17,   5.90,   7.29,   3.76,   3.98,   3.29,   4.80,   6.26,  -0.26,   2.64,   2.30,   2.71,   3.06
199101,  12.52,  10.95,   6.14,   7.31,   7.02,  13.14,   7.74,   6.17,   6.02,   6.14,  15.17,   6.75,   4.58,   3.89,  10.01,  15.45,   8.86,   5.39,   4.04,   6.89,  11.75,  13.16,   6.18,   2.72,   3.45
199102,  15.54,  12.39,  10.66,   9.50,  12.84,  12.89,  12.90,   9.66,   8.72,  13.40,  11.39,  12.78,   9.05,   6.92,  11.11,   8.63,   9.75,   9.50,   8.12,   8.69,   3.20,   7.74,   5.37,   6.39,   7.48
199103,  10.65,   6.61,   5.48,   4.37,   5.42,   8.56,   6.20,   6.95,   5.20,   5.28,   9.75,   4.18,   2.24,   3.57,   3.14,   7.80,   4.21,   3.09,   3.46,   3.14,  14.10,  -1.25,   2.57,   3.39,   2.68
199104,   0.78,   4.07,   1.05,   0.95,   0.08,  -1.89,   1.73,   0.94,   1.66,  -1.31,   3.69,   0.71,   1.96,   1.57,   1.12,   4.47,   1.23,   1.13,   1.61,  -0.42,   5.22,  -2.55,   0.13,   0.20,   0.37
199105,   3.83,   1.42,   4.03,   5.77,   2.32,   2.96,   5.62,   3.61,   3.11,   4.31,   1.22,   6.89,   3.17,   3.42,   5.44,   6.67,   6.87,   5.90,   2.86,   4.48,   7.53,   5.06,   5.27,   5.41,   2.75
199106,  -5.12,  -2.47,  -3.78,  -3.27,  -4.22,  -7.08,  -3.63,  -2.18,  -2.03,  -4.41,  -6.04,  -3.52,  -3.47,  -3.13,  -3.49,  -2.89,  -5.82,  -3.26,  -4.74,  -3.92,  -7.35,  -7.20,  -4.94,  -3.84,  -4.25
199107,   2.62,   4.69,   1.59,   2.71,   4.52,   2.27,   3.46,   2.69,   1.66,   2.52,   9.67,   4.98,   3.55,   2.98,   4.49,   4.87,   4.88,   3.90,   3.40,   5.09,  10.00,   4.92,   4.70,   3.21,   5.69
199108,   2.34,   1.50,   2.13,   4.79,   1.40,   5.67,   1.79,   3.75,   2.11,   2.91,   7.62,   3.98,   2.56,   6.26,   3.70,  -0.63,   2.40,   3.24,   0.80,   2.61,  -5.57,   0.55,   2.83,   1.68,   3.79
199109,   0.08,  -0.09,   1.05,  -0.73,   2.22,  -1.15,   1.55,   1.30,   1.45,  -0.89,  -4.03,   0.06,   0.45,   0.63,  -0.76,  -2.73,  -1.30,   0.07,  -0.78,  -0.49,  -5.70,  -0.11,  -0.18,  -1.22,  -2.33
199110,   2.59,   1.38,   3.28,   1.98,   2.70,   2.34,   3.07,   0.22,   1.84,   0.48,   2.97,   2.84,   3.16,   0.65,   0.19,   4.83,   1.42,   2.52,   0.45,   2.68,   9.28,   0.00,   0.63,   1.36,   1.85
199111,  -3.64,  -1.79,  -2.74,  -2.70,  -2.81,  -5.44,  -3.92,  -2.73,  -1.84,  -3.84,  -8.06,  -5.39,  -3.52,  -5.27,  -3.43,  -6.48,  -5.81,  -3.74,  -2.25,  -3.80,  -4.14,  -6.17,  -5.13,  -4.10,  -2.47
199112,   2.11,   3.95,   4.31,   4.58,   2.59,   7.53,  10.50,   7.66,   5.67,   5.78,  10.33,  12.12,   9.45,   8.23,   9.59,   8.20,  12.22,  10.96,  10.83,  10.38,  -5.88,  13.58,   8.03,  11.11,  12.89
199201,  21.02,  11.24,  10.51,   7.17,  10.14,  15.84,   8.78,   7.00,   4.83,   5.42,  14.08,   6.51,   2.33,   3.41,   4.65,  10.01,   4.19,   1.78,  -0.03,  -0.32,  -1.16,   4.76,   0.47,  -3.03,  -3.22
199202,   7.60,   4.97,   4.71,   3.64,   2.60,   6.05,   2.56,   2.08,   1.80,   1.74,  11.51,   1.87,   3.14,   2.32,   3.62,   4.06,   3.78,   1.87,   1.94,   0.30,  16.31,   7.26,   1.19,   0.79,  -0.16
199203,  -1.58,   1.35,  -0.83,  -0.24,  -3.46,  -6.18,  -1.75,  -0.92,  -2.77,  -4.88,  -1.94,  -0.61,  -0.24,  -2.13,  -4.08,  -1.12,  -2.27,  -1.55,  -2.40,  -3.87,  -3.33,   0.20,  -1.61,  -2.08,  -2.33
199204,  -4.09,  -2.39,  -1.95,  -3.59,  -5.85,  -5.33,  -1.74,  -1.94,  -1.36,  -4.06,   1.28,   0.51,   0.58,   1.01,  -3.43,  -0.56,   1.66,   0.43,   1.96,  -2.39,   1.85,   5.10,   4.11,   4.52,   0.80
199205,   1.14,   0.32,   0.53,   0.90,  -1.20,   2.06,   1.49,   1.15,   1.80,   0.77,  -1.11,   0.64,   1.46,   0.89,   0.60,   0.87,  -0.72,   1.45,   1.96,   0.96,  -6.12,   0.01,  -0.28,   0.65,   1.10
199206,  -5.74,  -3.91,  -3.62,  -4.74,  -4.89,  -5.18,  -4.01,  -2.03,  -1.87,  -6.46,  -1.90,  -1.37,  -1.97,  -3.45,  -3.88,  -2.89,  -3.53,  -1.26,   0.14,  -2.29,   0.13,  -0.56,  -0.09,  -0.78,  -2.86
199207,   3.51,   3.52,   3.00,   3.96,   0.82,   4.24,   4.00,   3.24,   2.23,   2.92,   2.07,   3.76,   4.98,   5.55,   4.66,   1.21,   2.96,   4.84,   3.93,   4.92,   4.83,   1.30,   2.84,   3.49,   5.85
199208,  -5.73,  -1.37,  -2.20,  -1.49,  -0.44,  -4.99,  -3.29,  -1.08,  -0.41,  -1.06,  -7.44,  -2.28,  -2.66,  -1.43,  -2.70,  -7.34,  -3.95,  -1.76,  -1.51,  -0.98,  -7.05,  -5.94,  -3.67,  -1.23,  -0.85
199209,   0.38,   2.26,   0.89,  -1.05,   0.38,   4.19,   3.23,   3.38,   0.84,   1.99,   3.39,   1.91,   1.66,   1.84,   1.80,   5.44,  -0.38,   1.37,   1.64,   0.63,   8.17,  -0.49,   2.27,   2.22,   0.48
199210,   2.14,   2.90,   1.58,   1.25,   4.11,   1.43,   2.50,   1.04,   2.04,   5.18,   2.95,   2.84,   2.37,   2.27,   4.33,   5.26,   3.12,   3.03,   1.79,   3.27,   7.11,  -2.93,   0.54,   0.30,   1.38
199211,   9.40,   6.91,   6.41,   6.64,  10.35,   5.47,   6.08,   7.65,   5.42,   9.49,   6.62,   4.79,   4.59,   5.45,   8.43,   5.60,   4.91,   3.46,   4.25,   5.24,   6.24,   5.48,   2.71,   1.92,   4.44
199212,   6.41,   4.03,   3.91,   2.68,   1.51,   4.11,   3.92,   3.80,   2.95,   2.00,   5.20,   4.33,   6.10,   3.06,   3.60,   2.44,   3.38,   2.73,   2.91,   1.99,   3.48,  -1.19,   3.45,   1.66,  -0.10
199301,  10.44,   4.00,   5.19,   3.88,   2.98,   7.71,   4.55,   4.18,   2.37,   2.00,   6.42,   1.31,   1.39,   1.82,   0.53,   5.25,   1.89,   3.56,   2.32,  -0.18,  15.05,   4.55,   2.26,  -0.94,  -1.40
199302,  -0.61,  -0.46,   0.16,  -2.41,  -5.04,   0.48,  -1.53,   1.97,  -0.40,  -4.68,   1.17,   2.02,   0.76,   2.11,  -3.27,   2.47,   0.76,   2.91,   1.52,  -3.09,   1.72,   3.16,   4.36,   1.88,  -3.01
199303,   3.64,   3.52,   3.44,   2.87,   0.06,   3.07,   2.52,   4.77,   1.34,   1.65,   5.41,   3.95,   1.98,   3.02,   2.16,   5.49,   3.51,   4.02,   3.56,   2.86,  -2.37,   3.81,   3.04,   2.06,   1.06
199304,  -1.58,  -1.88,  -2.79,  -3.87,  -4.89,  -3.26,  -3.32,  -3.54,  -2.41,  -3.20,  -3.49,  -3.51,  -3.62,  -0.49,  -3.56,  -0.73,  -1.31,  -2.37,  -2.95,  -4.47,   5.43,   0.06,  -1.55,  -1.37,  -6.07
199305,   5.07,   2.00,   3.26,   3.86,   3.30,   5.03,   4.11,   3.16,   1.09,   4.40,   4.14,   4.22,   2.34,   1.52,   4.98,   6.11,   3.39,   2.94,   2.41,   3.19,   4.25,   4.21,   1.84,   2.80,   2.61
199306,   0.99,   0.58,   0.54,   0.51,  -0.05,   0.75,  -0.46,   0.51,  -0.55,   1.96,   1.87,   1.58,   1.02,   1.30,  -1.16,   2.92,   0.50,   1.42,   2.44,   0.37,   2.40,   1.91,   1.75,  -0.11,  -0.76
199307,   1.99,   2.32,   2.10,   1.28,   0.86,   5.60,   1.52,   1.74,   2.01,  -0.08,  -0.74,   1.51,   0.09,   0.89,   1.17,  -0.05,   2.62,  -0.82,  -1.28,  -0.49,  -1.71,  -0.35,   0.95,   0.81,  -2.82
199308,   3.34,   4.03,   5.03,   2.83,   4.01,   4.59,   4.74,   3.97,   4.01,   4.36,   4.92,   5.06,   3.52,   4.47,   3.58,   7.37,   4.23,   4.16,   3.12,   4.63,   3.79,   3.45,   3.83,   4.02,   3.23
199309,   3.36,   1.96,   2.83,   1.47,   2.10,   3.02,   1.44,   3.10,   2.59,   3.48,   0.94,   1.63,   0.48,   1.12,   1.68,   1.41,  -1.77,  -0.06,   0.47,   0.99,  -1.51,   0.34,   0.07,  -0.70,  -1.22
199310,   6.54,   3.70,   2.74,   3.19,   4.22,   3.76,   2.87,   2.77,   2.73,   0.98,   3.06,   2.07,   0.68,   0.05,   1.22,  -1.33,   0.82,   0.92,  -1.54,   1.06,   2.31,   4.61,   1.28,  -0.68,   3.40
199311,  -2.27,  -2.20,  -1.77,  -2.39,  -2.85,  -2.20,  -2.33,  -2.26,  -3.24,  -4.37,  -2.15,  -1.84,  -1.40,  -3.62,  -1.60,  -1.73,  -1.11,  -1.53,  -3.15,  -3.06,   7.81,  -0.79,  -2.41,  -1.94,   0.28
199312,   0.60,   1.19,   1.57,   0.55,   0.79,   6.07,   3.92,   3.68,   1.77,   2.83,   2.60,   4.85,   3.51,   4.02,   5.00,   3.95,   4.85,   4.70,   2.11,   3.20,   3.89,   1.18,   1.63,   0.68,   0.32
199401,   6.63,   5.16,   5.45,   3.05,   3.61,   6.39,   2.20,   1.02,   2.05,   1.50,  10.55,   3.16,   1.48,   0.29,   2.58,   5.09,   5.37,   2.81,   0.94,   1.96,   2.92,   5.45,   3.00,   3.32,   1.65
199402,  -0.49,  -0.41,   0.39,  -0.69,  -0.60,  -0.93,   0.01,  -1.48,  -0.25,  -0.57,  -1.00,   1.28,   0.32,  -1.77,   0.90,  -1.82,  -0.04,  -1.59,  -2.86,  -1.34,  -5.46,  -1.89,  -4.04,  -3.63,  -1.44
199403,  -4.20,  -3.27,  -3.29,  -4.32,  -5.82,  -3.96,  -6.27,  -4.02,  -3.57,  -5.74,  -4.72,  -5.13,  -3.23,  -4.00,  -5.94,  -5.18,  -4.17,  -5.51,  -2.93,  -4.49,  -0.26,  -5.16,  -3.16,  -3.92,  -4.83
199404,  -0.04,  -0.32,  -1.18,  -0.11,  -1.96,   0.52,   1.25,   1.76,   1.22,   1.06,   0.18,  -0.54,   0.91,   0.97,  -1.24,  -1.17,   2.59,   0.97,   1.78,   1.09,   1.52,   1.44,   2.09,   1.14,   0.21
199405,  -0.17,   1.17,   1.00,   1.22,   1.31,  -0.14,  -0.69,  -0.73,  -1.74,  -0.53,   0.21,   0.62,  -0.40,  -2.39,  -0.02,   0.14,  -0.08,   1.18,  -1.89,  -0.75,   6.15,   3.53,   1.48,   1.93,   0.50
199406,  -1.85,  -1.76,  -2.53,  -2.93,  -2.66,  -3.25,  -0.38,  -2.80,  -1.26,  -2.82,  -2.13,  -0.10,  -3.25,  -2.02,  -3.19,  -4.89,  -1.12,  -1.13,  -1.93,  -4.19,  -5.91,  -3.30,  -1.09,  -3.37,  -2.43
199407,   2.70,   1.92,  -0.50,   1.50,   0.29,   2.88,   1.02,   0.73,   1.56,   2.28,   2.96,   1.60,   3.59,   0.88,   2.55,   5.69,   4.81,   3.30,   2.75,   3.53,   4.75,   2.24,   3.45,   3.36,   3.45
199408,   3.07,   2.25,   4.71,   3.63,   2.44,   6.57,   4.88,   5.49,   5.44,   4.74,   8.81,   5.79,   3.94,   2.75,   6.56,   5.67,   5.16,   5.50,   2.47,   6.49,  10.69,   5.89,   3.42,   2.50,   4.55
199409,   0.99,   0.79,   1.95,  -0.65,   1.02,  -0.99,  -1.26,  -0.98,   0.37,   0.21,   1.51,  -0.74,  -1.92,  -0.76,  -2.86,  -0.22,  -3.00,  -1.38,  -1.60,  -2.95,  -1.79,  -2.98,  -1.73,  -2.62,  -3.10
199410,   1.02,   0.82,   0.28,  -0.16,  -0.71,  -0.10,  -1.07,  -1.04,  -0.32,  -0.12,  -2.31,   1.76,   0.36,   1.67,  -0.88,   1.16,   0.18,  -0.21,   0.19,   1.86,   6.88,  -2.17,   2.12,   2.87,   4.24
199411,  -4.24,  -3.86,  -3.11,  -1.44,  -3.61,  -5.26,  -3.58,  -3.71,  -2.56,  -2.41,  -4.64,  -2.92,  -4.44,  -3.61,  -5.51,  -5.24,  -4.17,  -5.01,  -4.00,  -4.33,  -6.02,  -4.22,  -3.65,  -2.43,  -2.58
199412,  -0.93,   0.92,  -0.79,  -0.94,  -0.87,   2.72,   1.87,   3.64,   4.12,   1.19,   2.42,   1.48,   0.78,   1.80,   2.68,  -0.28,   0.06,   1.59,   1.63,   1.64,   0.85,   1.72,   1.76,   1.82,  -0.18
199501,   1.77,   3.50,   2.82,   3.12,   2.41,  -0.47,  -1.38,   0.11,  -0.46,  -0.46,  -1.08,  -0.61,   0.16,   0.55,  -0.40,   3.28,   1.04,   2.05,   3.24,   1.85,   3.49,   2.68,   2.78,   3.78,   2.19
